"Country ";"Short";"League ";"Hour";"Status";"Home Team";"Result Home";"Result Visitor";"Visitor Team";"Result Home HT";"Result Visitor HT";"Odds";"Odds";"Odds";"Global";"Global";"Casa";"Fora";"Casa";"Fora";"Casa";"Fora";"Casa";"Fora";"Global";"Casa";"Fora";"Casa";"Fora";"Casa";"Fora";"Casa";"Fora";"Casa";"Fora";"Casa";"Fora";"Global";"Casa";"Fora";"Casa";"Fora";"Casa";"Fora";"Casa";"Fora";"Global";"Global";"Global";"Global";"Global";"Global";"Global";"Global";"Global";"Global";"Global";"Casa";"Fora";"Casa";"Fora";"Casa";"Fora";"Casa";"Fora";"Casa";"Fora";"Global";"Casa";"Fora";"Casa";"Fora"
"United States";"USA";"USL W League";"10-06-2026 20:00";"FT";"Cedar Stars W";"4";"0";"New Jersey Copa W";"3";"0";"";"";"";"7";"";"4";"7";"71";"48";"50";"33";"50";"33";"3";"100";"0";"30";"30";"33";"30";"10";"10";"0.5";"6.7";"2.5";"5.7";"7.6";"0.5";"5";"1";"2.3";"0";"1.7";"1.5";"3.3";"4.4";"3.2";"7.1";"50";"50";"50";"34";"34";"84";"50";"66";"0";"67";"0";"67";"0";"67";"0";"67";"0";"1.7";"25.2";"4.5";"14.7";"16";"15.3"
"United States";"USA";"USL W League";"10-06-2026 20:00";"FT";"Eagle FC W";"3";"1";"Northern Virginia FC W";"3";"0";"";"";"";"8";"";"70";"63";"99";"100";"50";"50";"50";"75";"10";"80";"10";"60";"60";"63";"63";"10";"10";"7.5";"4.8";"3.5";"2.5";"9.1";"3.5";"1.8";"1.5";"1.2";"4";"3";"2";"1.2";"4";"5.1";"7.1";"75";"38";"38";"38";"38";"75";"75";"62";"50";"50";"50";"50";"50";"50";"50";"25";"0";"0";"25.4";"20.5";"17.5";"4";"8.8"
"United States";"USA";"USL W League";"10-06-2026 20:00";"FT";"Annapolis Blues W";"2";"2";"Richmond W";"0";"1";"";"";"";"";"";"84";"56";"88";"61";"";"";"";"";"4";"50";"25";"70";"40";"73";"47";"10";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"7.1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"United States";"USA";"USL W League";"10-06-2026 20:30";"FT";"Charlotte Eagles II W";"1";"0";"North Carolina Fusion W";"0";"0";"";"";"";"";"";"77";"28";"65";"20";"";"";"";"";"5";"40";"40";"80";"20";"80";"20";"10";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"7.1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"United States";"USA";"USL W League";"10-06-2026 20:30";"FT";"Long Island Rough Riders W";"8";"1";"Manhattan W";"3";"1";"";"";"";"10";"";"66";"2";"100";"20";"50";"67";"50";"33";"7";"100";"0";"80";"0";"80";"0";"10";"10";"10.5";"3";"0";"10";"11.8";"6.5";"0.3";"0";"8.3";"4";"2.7";"0";"1.7";"7.6";"4.2";"7.1";"100";"75";"75";"58";"42";"42";"25";"42";"100";"0";"100";"0";"100";"0";"100";"0";"1.5";"0";"32.4";"25";"9.7";"5.5";"24.7"
"United States";"USA";"USL W League";"10-06-2026 21:00";"FT";"Challenge W";"0";"1";"Lonestar Austin W";"0";"1";"";"";"";"";"";"2";"77";"78";"71";"";"";"";"";"6";"17";"50";"30";"50";"33";"57";"10";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"7.1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"United States";"USA";"USL W League";"10-06-2026 22:00";"FT";"OC Sporting W";"2";"4";"Oceanside Dutch Lions W";"2";"1";"";"";"";"";"";"2";"14";"54";"20";"";"33";"";"17";"";"";"";"10";"10";"17";"20";"10";"10";"";"1.2";"";"6.2";"";"";"0.7";"";"2.8";"";"0.5";"";"3.3";"";"";"7.1";"";"";"";"";"";"";"";"";"";"17";"";"17";"";"17";"";"17";"";"0.3";"";"";"4.8";"";"23.7"
"United States";"USA";"USL W League";"10-06-2026 23:00";"FT";"Stockton Cargo W";"1";"3";"Monterey Bay";"0";"1";"";"";"";"";"";"77";"100";"82";"88";"";"";"";"";"";"";"";"60";"80";"67";"87";"10";"5";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"7.1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"United States";"USA";"USL W League";"10-06-2026 23:00";"FT";"Pleasanton Rage W";"2";"1";"California Storm II W";"1";"0";"";"";"";"";"";"38";"77";"37";"65";"67";"";"33";"";"3";"33";"67";"20";"60";"20";"63";"10";"10";"3.7";"";"2.3";"";"";"2.3";"";"1";"";"1.3";"";"1.3";"";"";"";"7.1";"";"";"";"";"";"";"";"";"67";"";"67";"";"33";"";"33";"";"0.7";"";"";"11.7";"";"8";""
"United States";"USA";"UWS";"10-06-2026 22:30";"FT";"Pinnacle W";"0";"4";"Michigan Stars W";"";"";"";"";"";"";"";"2";"14";"34";"41";"";"";"";"";"";"";"";"33";"20";"33";"27";"3";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"United States";"USA";"UWS";"10-06-2026 22:30";"POSTPONED";"Berber City W";"";"";"Chicago Inter W";"";"";"";"";"";"";"";"70";"2";"68";"100";"";"";"";"";"";"";"";"50";"67";"67";"67";"2";"3";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"United States";"USA";"USL League One Cup";"10-06-2026 20:00";"FT";"One Knoxville";"1";"1";"Chattanooga Red Wolves";"0";"0";"2.00";"3.66";"1.32";"10";"5";"60";"56";"48";"51";"40";"50";"50";"70";"10";"40";"40";"30";"20";"43";"27";"10";"10";"4.7";"6.5";"6.6";"3.8";"10.8";"1.8";"1.9";"3.3";"1.8";"2.8";"4.6";"2.8";"2";"4.4";"6.1";"9.4";"75";"75";"65";"45";"70";"45";"35";"70";"20";"60";"30";"50";"20";"40";"20";"50";"0.3";"0.4";"26.3";"13.4";"13.6";"13.6";"12"
"United States";"USA";"USL League One Cup";"10-06-2026 20:00";"FT";"Greenville Triumph";"3";"1";"Loudoun United";"1";"0";"2.81";"2.31";"1.45";"10";"5";"38";"56";"34";"41";"30";"50";"20";"60";"";"";"";"30";"20";"33";"37";"10";"10";"3.7";"4.3";"4.7";"4.9";"8.8";"1.1";"2.1";"2.2";"3.1";"2.6";"2.2";"2.5";"1.8";"4.2";"4.6";"9.4";"65";"40";"30";"30";"45";"80";"75";"70";"30";"40";"40";"40";"30";"50";"10";"40";"0.4";"0.6";"21.2";"10";"10.5";"10.9";"10.9"
"Uzbekistan";"UZB";"Pro Liga";"10-06-2026 09:30";"FT";"Buxoro University";"2";"0";"TerDU";"1";"0";"";"";"";"9";"";"21";"32";"24";"31";"50";"29";"50";"33";"";"";"";"10";"10";"13";"13";"10";"10";"1.9";"3.4";"7.5";"4.1";"8.5";"0.8";"1.2";"3.8";"2.5";"1.7";"2.8";"6.2";"2.3";"4.2";"6.5";"8.8";"66";"46";"32";"34";"66";"81";"74";"100";"0";"29";"33";"50";"17";"0";"0";"17";"0.2";"0.7";"21.8";"5.3";"9.1";"14.1";"15"
"Uzbekistan";"UZB";"Pro Liga";"10-06-2026 10:00";"FT";"Shurtan";"0";"2";"Gazalkent";"0";"0";"1.82";"3.63";"";"8";"1";"56";"49";"58";"37";"38";"40";"38";"30";"";"";"";"60";"40";"67";"47";"10";"10";"3.6";"4.7";"4.2";"5.3";"9";"1.4";"2.6";"1.6";"1.7";"2.2";"2.1";"2.6";"3.6";"3.6";"5.3";"8.8";"60";"48";"42";"26";"65";"84";"72";"84";"38";"30";"50";"40";"50";"50";"12";"30";"0.4";"0.4";"21";"12.2";"9";"11";"9.7"
"World";"WOR";"Tournoi Maurice Revello";"10-06-2026 08:30";"FT";"Congo DR U20";"2";"0";"Saudi Arabia U21";"1";"0";"2.15";"2.91";"";"9";"5";"63";"14";"51";"54";"43";"67";"33";"33";"";"";"";"40";"43";"53";"48";"10";"7";"4.1";"5";"5.1";"2";"8.2";"1.5";"2.3";"2";"1";"1.7";"2.7";"2.5";"1";"3.4";"4";"8.9";"45";"22";"14";"16";"42";"93";"86";"100";"29";"67";"33";"67";"33";"67";"17";"67";"0";"0.3";"20.8";"12.1";"11.7";"11.3";"6.7"
"World";"WOR";"Tournoi Maurice Revello";"10-06-2026 14:00";"FT";"Colombia U19";"0";"0";"Tunisia U23";"0";"0";"4.14";"1.65";"";"8";"2";"49";"77";"41";"68";"38";"60";"38";"50";"";"";"";"25";"70";"38";"70";"8";"10";"4.8";"4.4";"2.8";"5";"8.4";"2.5";"3.2";"1.4";"0.5";"2.2";"2";"1.4";"4";"3.8";"4.8";"8.9";"59";"36";"36";"38";"56";"94";"74";"88";"75";"60";"62";"75";"62";"75";"38";"75";"0.2";"1.8";"20";"9.9";"12.8";"11";"6.5"
"Zimbabwe";"ZIM";"Premier Soccer League";"10-06-2026 10:00";"FT";"Chicken Inn";"0";"0";"CAPS United";"0";"0";"3.24";"2.39";"";"7";"5";"66";"66";"20";"41";"50";"50";"17";"75";"10";"50";"10";"30";"40";"33";"53";"10";"10";"3.3";"3.5";"4.7";"2.6";"7";"0.5";"1.8";"2.8";"1.6";"2.8";"1.8";"1.8";"1";"3.4";"3.8";"7.4";"46";"29";"21";"29";"29";"100";"86";"88";"33";"62";"17";"38";"17";"50";"17";"38";"0";"0.2";"14.2";"4.8";"9.5";"7.7";"6.4"
"Zimbabwe";"ZIM";"Premier Soccer League";"10-06-2026 10:00";"FT";"Kariba";"0";"0";"Herentals";"0";"0";"";"";"";"7";"";"77";"70";"20";"54";"75";"40";"25";"40";"10";"30";"40";"10";"60";"30";"70";"10";"10";"2";"4.2";"5";"3";"7.1";"0.5";"1.6";"1.2";"2";"1.5";"2.6";"3.8";"1";"2.7";"4.4";"7.4";"55";"30";"0";"10";"58";"100";"100";"100";"0";"60";"0";"40";"0";"40";"0";"40";"0";"0";"18.7";"4.2";"9";"13.8";"10.4"
"Zimbabwe";"ZIM";"Premier Soccer League";"10-06-2026 10:00";"FT";"Platinum";"0";"0";"Hardrock";"0";"0";"";"";"";"";"";"80";"88";"20";"61";"50";"";"50";"";"";"";"";"30";"50";"47";"63";"10";"10";"4";"";"2";"";"";"2";"";"1";"";"2";"";"1";"";"";"";"7.4";"";"";"";"";"";"";"";"";"50";"";"50";"";"50";"";"50";"";"0";"";"";"6.5";"";"9.5";""
"Zimbabwe";"ZIM";"Premier Soccer League";"10-06-2026 10:00";"FT";"Simba Bhora";"1";"0";"Ngezi Platinum";"1";"0";"";"";"";"8";"";"52";"66";"41";"48";"33";"33";"67";"33";"6";"33";"33";"30";"30";"40";"50";"10";"10";"3.3";"4.7";"3";"5.3";"8.2";"2";"1.3";"0.3";"3.3";"1.3";"3.3";"2.7";"2";"3.5";"4.6";"7.4";"50";"50";"50";"16";"50";"84";"50";"84";"33";"33";"67";"33";"67";"0";"33";"33";"0";"0.7";"18.2";"13";"6";"11.3";"6"
"Zimbabwe";"ZIM";"Premier Soccer League";"10-06-2026 10:00";"FT";"MWOS";"3";"1";"Manica";"1";"1";"1.64";"5.51";"";"";"1";"80";"70";"27";"31";"50";"";"50";"";"2";"0";"0";"30";"20";"43";"37";"10";"10";"3";"";"3.5";"";"";"3";"";"1";"";"0";"";"2.5";"";"";"";"7.4";"";"";"";"";"";"";"";"";"50";"";"100";"";"50";"";"50";"";"0.5";"";"";"10.5";"";"6.5";""
"Zimbabwe";"ZIM";"Premier Soccer League";"10-06-2026 10:00";"FT";"Dynamos";"2";"2";"Hunters";"0";"0";"1.90";"4.21";"";"8";"1";"66";"49";"44";"37";"50";"57";"50";"43";"";"";"";"20";"20";"40";"33";"10";"10";"3.2";"4.9";"3";"4.3";"7.6";"1.6";"3.3";"1.5";"1.3";"1.6";"1.6";"1.5";"3";"3.8";"3.8";"7.4";"48";"34";"22";"27";"34";"86";"86";"86";"50";"57";"75";"71";"62";"71";"25";"43";"1";"1";"14";"7.6";"8.6";"4.5";"7.4"
"Australia";"AUS";"Northern NSW NPL Women";"10-06-2026 07:00";"FT";"Lake Macquarie City W";"0";"2";"Charlestown Azzurri W";"0";"1";"1.30";"6.25";"";"8";"3";"28";"2";"51";"31";"60";"29";"50";"57";"4";"0";"100";"30";"10";"40";"20";"10";"10";"5.7";"2.6";"3.3";"5.7";"8.6";"2.5";"1.4";"1.9";"2.7";"3.2";"1.1";"1.4";"3";"4.2";"4.4";"8.3";"58";"54";"36";"42";"34";"83";"70";"76";"70";"0";"60";"43";"70";"0";"70";"0";"0.8";"0.9";"23.4";"11.9";"7.3";"9.3";"18.4"
"Australia";"AUS";"Northern NSW NPL Women";"10-06-2026 07:00";"FT";"New Lambton W";"3";"2";"Broadmeadow Magic W";"2";"1";"1.28";"6.25";"";"8";"3";"21";"2";"100";"95";"50";"50";"30";"50";"10";"50";"40";"70";"30";"73";"37";"10";"10";"4.5";"2.9";"4";"4.3";"7.8";"2.3";"1.8";"1.8";"1.9";"2.2";"1.1";"2.2";"2.4";"3.9";"4";"8.3";"50";"45";"30";"35";"35";"85";"80";"75";"30";"20";"70";"40";"40";"40";"20";"30";"0.5";"0.4";"23.3";"11.5";"8.8";"8.9";"17.4"
"Finland";"FIN";"Ykkönen Women";"10-06-2026 12:30";"FT";"KTP W";"2";"4";"HJK II W";"0";"3";"3.43";"1.72";"";"9";"2";"35";"49";"41";"68";"62";"44";"62";"33";"8";"0";"75";"50";"40";"50";"47";"10";"10";"3.5";"5";"4.4";"3";"8";"2";"1.8";"1.6";"2";"1.5";"3.2";"2.8";"1";"3.7";"4.2";"9";"64";"47";"24";"41";"36";"94";"88";"76";"38";"44";"75";"22";"62";"44";"12";"44";"0.4";"0.7";"18.4";"9.2";"11.4";"8.4";"7.7"
"Iceland";"ISL";"Esiliiga Women";"10-06-2026 14:00";"FT";"Poseidon Pärnu W";"5";"1";"Flora II W";"";"";"";"";"";"";"";"77";"56";"95";"100";"";"";"";"";"";"";"";"100";"90";"100";"90";"5";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Kazakhstan";"KAZ";"Womens Championship";"10-06-2026 08:00";"FT";"Aktobe W";"13";"0";"Tobol Kostanay W";"9";"0";"";"";"";"";"";"100";"35";"100";"44";"50";"";"";"";"2";"100";"0";"100";"40";"100";"47";"10";"10";"6.5";"";"0.5";"";"";"";"";"";"";"";"";"";"";"";"";"7.1";"";"";"";"";"";"";"";"";"100";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Northern Ireland";"NIR";"Championship Women";"10-06-2026 15:30";"DELAYED";"Ballymoney W";"0";"0";"Bangor Ladies W";"";"";"5.70";"1.31";"";"8";"2";"0";"46";"99";"99";"50";"33";"50";"33";"2";"0";"100";"30";"70";"37";"70";"10";"10";"3.5";"4.3";"5";"2.7";"7.8";"1.6";"2.3";"3.2";"1";"1.9";"2";"1.8";"1.7";"4.1";"3.6";"7.9";"48";"30";"30";"48";"24";"88";"82";"94";"38";"67";"38";"56";"38";"67";"12";"33";"0.1";"0.6";"25";"12.2";"12.9";"16";"8.9"
"Northern Ireland";"NIR";"Championship Women";"10-06-2026 15:45";"TBA";"Ballyclare Comrades W";"";"";"Ballymena Allstars W";"";"";"1.98";"2.92";"";"8";"1";"28";"56";"44";"10";"57";"43";"29";"29";"4";"25";"75";"30";"0";"33";"17";"10";"10";"3.4";"2.9";"5.7";"4.9";"8.4";"1.1";"1.4";"3.4";"2.1";"2.3";"1.4";"2.3";"2.7";"4.1";"4.4";"7.9";"78";"43";"36";"57";"50";"86";"86";"93";"0";"29";"14";"29";"14";"29";"14";"29";"0.3";"0.1";"23.6";"9.6";"5.3";"16.4";"16"
"Northern Ireland";"NIR";"Championship Women";"10-06-2026 15:45";"DELAYED";"St. James' Swifts W";"";"";"Sion Swifts W";"";"";"4.63";"1.51";"";"7";"2";"52";"74";"100";"100";"50";"43";"40";"43";"4";"25";"75";"80";"80";"83";"83";"10";"10";"3.9";"4.7";"3.6";"2";"7.1";"2.2";"2.9";"1.4";"1.3";"1.7";"1.9";"2.2";"0.7";"3.8";"3.2";"7.9";"42";"34";"27";"44";"20";"93";"93";"93";"30";"57";"50";"71";"70";"57";"50";"43";"0.5";"0.7";"27.4";"15.8";"25.2";"10.1";"3.7"
"New Zealand";"NZL";"National League Women";"10-06-2026 04:30";"FT";"Wellington Phoenix III W";"3";"0";"Victoria University W";"";"";"";"";"";"";"";"28";"2";"68";"44";"";"";"";"";"2";"100";"0";"30";"10";"37";"13";"10";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"9.8";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Poland";"POL";"I Liga Women";"10-06-2026 11:00";"FT";"Legia Ladies W";"2";"1";"Medyk Konin W";"1";"1";"";"";"";"8";"";"74";"42";"100";"58";"57";"67";"50";"";"3";"67";"0";"80";"40";"83";"43";"10";"10";"4.3";"4";"3.6";"2.3";"7.1";"3.2";"";"1";"";"2";"";"2.8";"";"";"";"8.7";"22";"14";"7";"";"";"93";"93";"";"57";"67";"100";"";"75";"";"75";"";"1.5";"";"24.5";"22.5";"8.5";"7.5";"10.5"
"Poland";"POL";"I Liga Women";"10-06-2026 13:00";"FT";"LZS Stare Oborzyska W";"0";"3";"Bydgoszcz W";"0";"0";"2.28";"2.51";"";"9";"5";"21";"38";"31";"24";"80";"50";"67";"67";"";"";"";"0";"20";"10";"23";"10";"10";"3.6";"4.5";"5";"4.7";"8.9";"0.7";"1";"2.7";"2.3";"2.3";"4.3";"3.7";"3.3";"3.3";"6.8";"8.7";"82";"55";"35";"16";"84";"92";"74";"84";"40";"33";"0";"33";"33";"33";"0";"33";"0";"0";"18.7";"7.7";"7.7";"13";"9"
"Poland";"POL";"I Liga Women";"10-06-2026 14:00";"FT";"KKP Warszawa W";"1";"3";"Trójka Jelna W";"0";"1";"3.75";"1.65";"";"9";"2";"2";"18";"51";"41";"40";"56";"67";"40";"";"";"";"20";"20";"20";"27";"10";"10";"2.8";"3.7";"7.6";"5.3";"9.7";"1";"1.4";"2.3";"2.8";"2";"1.6";"6.3";"3.4";"3.8";"6.6";"8.7";"74";"68";"56";"26";"70";"74";"59";"74";"0";"22";"33";"20";"0";"40";"0";"0";"0";"0.4";"25.6";"11.3";"8";"14.7";"17.2"
"Poland";"POL";"II Liga Women";"10-06-2026 15:15";"AWAITING_UPDATES";"Wisła Płock W";"";"";"Praga Warszawa W";"";"";"";"";"";"";"";"14";"2";"58";"61";"";"";"";"";"6";"50";"17";"30";"10";"33";"20";"10";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"World";"WOR";"Friendly International Women";"10-06-2026 09:00";"FT";"Saudi Arabia W";"4";"0";"Laos W";"2";"0";"";"";"";"8";"";"60";"0";"54";"17";"50";"67";"25";"";"";"";"";"40";"10";"43";"17";"10";"10";"1.5";"3.3";"5.2";"5.7";"7.9";"0.5";"";"2.5";"";"1";"";"2.8";"";"";"";"8";"42";"29";"29";"";"";"84";"71";"";"25";"67";"0";"";"25";"";"0";"";"0";"";"22.2";"3";"5.3";"12.2";"24"
"Brazil";"BRA";"Brasileiro U17";"10-06-2026 15:00";"FT";"Internacional U17";"1";"5";"RB Bragantino U17";"0";"0";"";"";"";"";"";"56";"49";"51";"24";"50";"50";"";"";"4";"50";"50";"30";"20";"47";"27";"10";"10";"6";"5";"3.5";"5";"9.8";"";"";"";"";"";"";"";"";"";"";"";"88";"88";"38";"";"";"88";"88";"";"50";"50";"";"";"";"";"";"";"";"";"28.9";"14";"16";"15";"12.8"
"Brazil";"BRA";"Brasileiro U17";"10-06-2026 15:00";"FT";"Fluminense U17";"3";"0";"Fortaleza U17";"0";"0";"";"";"";"";"";"74";"70";"54";"58";"50";"50";"";"";"3";"67";"0";"50";"40";"63";"50";"10";"10";"4";"3.5";"7";"5";"9.8";"";"";"";"";"";"";"";"";"";"";"";"88";"62";"25";"";"";"88";"88";"";"0";"50";"";"";"";"";"";"";"";"";"26";"13.5";"8";"14";"16.5"
